product_url,category,product_name,stock_type,brand,price,discount,sale_price,description,size_and_fit,detaila_and_care,product_code,
https://www.net-a-porter.com/en-in/shop/product/tom-ford/clothing/casual-jackets/belted-cotton-velvet-jacket/1647597333129126,coats and jackets,Belted cotton-velvet jacket,RUNWAY,TOM FORD,"$7,095/ Approx. ₹592,643",0,"$7,095/ Approx. ₹592,643",Black,"As seen on the Spring '24 runway, TOM FORD's jacket is inspired by safari styles but re-imagined in luxurious cotton-velvet. It has the cargo pockets and smart epaulettes of the original, plus a leather -trimmed belt for a defined fit.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit, use the belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Black velvet  
Button fastenings through front  
100% cotton 
Specialist clean 
Mother-of-pearl: Australia",1647597333129126
https://www.net-a-porter.com/en-in/shop/product/simkhai/clothing/vests-and-gilets/deb-wool-vest/1647597343381980,coats and jackets,Deb wool vest,,SIMKHAI,"$563/ Approx. ₹47,027",0,"$563/ Approx. ₹47,027",Brown,"Tailored vests like SIMKHAI's 'Deb' version are trending at the moment, and the timeless silhouette will never go out of style. Made from wool in a rich 'Espresso' shade, it has a slim fit and turns to reveal a waistcoat-inspired buckle at the back. Complete the set with the matching 'Tavar' pants.","Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Lightweight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a US 2
Model measurements:
Bust: 77cm/ 30.5""
Waist: 62cm/ 24.5""
Hip: 90cm/ 35.5""
View size guide","Dark-brown wool   
Button fastenings through front  
100% wool; lining: 100% polyester  
Dry clean  
Designer color: Espresso",1647597343381980
https://www.net-a-porter.com/en-in/shop/product/anine-bing/clothing/casual-jackets/janet-denim-jacket/1647597340066411,coats and jackets,Janet denim jacket,,ANINE BING,"$642/ Approx. ₹53,626",0,"$642/ Approx. ₹53,626",Blue,Anine Bing’s ‘Janet’ jacket is modeled on vintage ladylike styles - a huge trend this season. It's made from denim for a relaxed fit and has four pockets and bracelet sleeves that'll show off your jewelry nicely. Match it to the logo-debossed gold-tone buttons.,"Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Mid-weight, non-stretchy denim
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 82cm/ 32.5""
Waist: 66cm/ 26""
Hip: 90cm/ 35.5""
View size guide","Blue denim  
Button fastenings though front 
100% cotton 
Dry clean",1647597340066411
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/trench-coats/camden-organic-cotton-gabardine-coat/1647597325109268,coats and jackets,Camden organic cotton-gabardine coat,,BURBERRY,"$3,063/ Approx. ₹255,851",0,"$3,063/ Approx. ₹255,851",Neutral,Burberry's 'Camden' car coat has a streamlined design with a partially concealed placket and minimal details. It's made from crease-resistant organic cotton-gabardine that's been woven at the label's Yorkshire mill and has button-fastening cuff tabs. Turn up the collar to show off the brand's signature checked motif.,"Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a UK 8
Model measurements:
Bust: 81cm/ 32""
Waist: 64cm/ 25""
Hip: 89cm/ 35""
View size guide","Beige organic cotton-gabardine 
Partially concealed button fastenings through front 
100% organic cotton; buttons: 100% horn (Buffalo); body lining: 100% cotton; sleeve lining: 100% cupro 
Dry clean 
Desiner color: Honey",1647597325109268
https://www.net-a-porter.com/en-in/shop/product/brunello-cucinelli/clothing/blazers/linen-and-wool-blend-blazer/1647597332927372,coats and jackets,Linen and wool-blend blazer,EXCLUSIVE,BRUNELLO CUCINELLI,"$4,495/ Approx. ₹375,293",0,"$4,495/ Approx. ₹375,293",Brown,"EXCLUSIVE AT NET-A-PORTER. Brunello Cucinelli's' tailoring is defined by fine Italian craftsmanship and an uncompromising commitment to textile quality. This blazer has been made in Solomeo, Italy from linen and wool-blend and has notch lapels and streamlining darts. The horn buttons along the cuffs are fully functional, so you can leave a few undone and roll them up. Wear yours with the coordinating vest and shorts.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Brown linen and wool-blend 
Button fastenings through front 
60% linen, 40% wool; buttons: 100% horn (Buffalo); lining: 74% acetate, 26% silk 
Dry clean",1647597332927372
https://www.net-a-porter.com/en-in/shop/product/veronica-beard/clothing/blazers/atwood-dickey-double-breasted-cotton-tweed-blazer/1647597337218672,coats and jackets,Atwood Dickey double-breasted cotton-tweed blazer,,VERONICA BEARD,"$855/ Approx. ₹71,468",0,"$855/ Approx. ₹71,468",Ivory,"Veronica Beard's blazers are designed to be worn with 'dickeys' underneath - the detachable (usually hooded) layer adds an element of casual cool to your look. This short-sleeve 'Atwood' version is made from cotton-tweed and has an angular double-breasted front and lightly padded shoulders. The green, pink and mustard threads go especially nicely with jeans.","Size & Fit
Fits true to size, take your normal size
Designed to be slightly fitted at the bust and waist, loose at the hip
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a US 4
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 26""
Hip: 90cm/ 35""
View size guide","Multicolored cotton-tweed  
Button fastenings through double-breasted front  
100% cotton; lining: 100% polyester  
Dry clean",1647597337218672
https://www.net-a-porter.com/en-in/shop/product/gabriela-hearst/clothing/blazers/stephanie-double-breasted-wool-silk-and-linen-blend-blazer/1647597337193117,coats and jackets,"Stephanie double-breasted wool, silk and linen-blend blazer",,GABRIELA HEARST,"$3,206/ Approx. ₹267,796",0,"$3,206/ Approx. ₹267,796",Sand,"Gabriela Hearst's 'Stephanie' blazer is made from a blend of wool, silk and linen in a versatile sand shade. Tailored in a double-breasted silhouette, it has padded shoulders, face-framing peak lapels and covered buttons. Wear yours with jeans or the matching pants.","Size & Fit
Fits true to size, take your normal size
Those with broad shoulders may wish to take the next size up
Tailored  for a slim fit
Internal shoulder pads
Lightweight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Sand wool, silk and linen-blend 
Button fastenings through double-breasted front 
49% wool, 30% silk, 21% linen; lining: 100% cupro 
Dry clean",1647597337193117
https://www.net-a-porter.com/en-in/shop/product/paige/clothing/casual-jackets/cerra-denim-jacket/1647597333072564,coats and jackets,Cerra denim jacket,,PAIGE,"$371/ Approx. ₹30,990",0,"$371/ Approx. ₹30,990",Army green,PAIGE's 'Cerra' jacket has a laidback utility feel. It's cut for a relaxed fit from panels of 'Vintage Military Green' denim and has buttoned flap pockets. Wear yours with a pair of the label's jeans.,"Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Mid-weight, non-stretchy denim
Model is 177cm/ 5'10"" and is wearing a size Small
View size guide","Army-green denim 
Button fastenings through front 
98% Lyocell, 2% elastane 
Machine wash 
Designer wash: Vintage Military Green",1647597333072564
https://www.net-a-porter.com/en-in/shop/product/versace/clothing/blazers/cropped-satin-trimmed-grain-de-poudre-wool-blazer/1647597336912845,coats and jackets,Cropped satin-trimmed grain de poudre wool blazer,,VERSACE,"$4,203/ Approx. ₹350,914",0,"$4,203/ Approx. ₹350,914",Black,"Super sharp tailoring is a key theme in Versace's Pre-Fall '24 collection. Made from grain de poudre wool, this blazer takes cues from classic tuxedos with satin-trimmed peak lapels and a single button close. Styled with a pencil skirt or slim pants, it makes such a chic alternative to a dress for your next big event.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Internal shoulder pads
Cropped length
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing an IT 40
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 25.5""
Hip: 92cm/ 36""
View size guide","Black grain de poudre wool and satin 
Button fastening at front 
100% wool; trim: 78% silk, 22% polyester; lining: 58% cupro, 42% viscose 
Dry clean",1647597336912845
https://www.net-a-porter.com/en-in/shop/product/brunello-cucinelli/clothing/statement/paneled-hooded-leather-jacket/1647597342597814,coats and jackets,Paneled hooded leather jacket,,BRUNELLO CUCINELLI,"$10,251/ Approx. ₹856,262",0,"$10,251/ Approx. ₹856,262",Black,"Brunello Cucinelli's jacket has been crafted by exceptionally talented artisans, so it's a worthwhile investment that'll last for years to come. It's made from panels of leather that'll soften over time and has a relaxed fit. Pull up the hood when the wind starts to bite.","Size & Fit
Fits true to size, take your normal size
The model is wearing a size larger to achieve the runway look
Intended for a relaxed fit
Firm, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing an IT 42
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 25.5""
Hip: 92cm/ 36""
View size guide","Black leather  
Two-way zip fastening through front 
100% leather (Lamb) 
Dry clean",1647597342597814
https://www.net-a-porter.com/en-in/shop/product/l-agence/clothing/smart/true-button-embellished-wool-blend-blazer/1647597325481709,coats and jackets,True button-embellished wool-blend blazer,,L'AGENCE,"$820/ Approx. ₹68,494",0,"$820/ Approx. ₹68,494",Navy,"L'Agence's chic and classic 'True' blazer is finished with embossed gold-tone buttons, adding vintage-inspired appeal. Tailored from wool-blend, it has structured shoulders and a collarless neckline - ideal for showing off your favorite necklace.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy  fabric
Model is 177cm/ 5'10"" and is wearing a US 2
View size guide","Navy wool-blend 
Slips on 
61% wool, 36% polyester, 3% other fibres; lining: 100% polyester 
Dry clean",1647597325481709
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/casual-jackets/checked-quilted-gabardine-jacket/1647597305246875,coats and jackets,Checked quilted gabardine jacket,,BURBERRY,"$2,524.15/ Approx. ₹210,990",0,"$2,524.15/ Approx. ₹210,990",Beige,"Burberry's jacket is decorated with an updated, tonal-beige version of the label's checked motif that's endlessly versatile. It's made from quilted gabardine that's subtly padded and embroidered with the logo. Slip it on in-between seasons when all you need is a light layer.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Quilted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
View size guide","Tonal-beige gabardine 
Snap fastenings through front 
100% polyamide; trim: 100% cotton; filling: 100% polyester; lining: 50% cotton, 50% polyester 
Dry clean",1647597305246875
https://www.net-a-porter.com/en-in/shop/product/veronica-de-piante/clothing/blazers/stella-pinstriped-wool-twill-blazer/1647597340320671,coats and jackets,Stella pinstriped wool-twill blazer,,VERONICA DE PIANTE,"$3,403/ Approx. ₹284,121",0,"$3,403/ Approx. ₹284,121",Navy,"Veronica de Piante's 'Stella' blazer has been made in Italy from pinstriped wool-twill and has a streamlined double-breasted front free from visible fastenings. Padded shoulders, peak lapels and darted seams create such a flattering silhouette.","Size & Fit
Fits true to size, take your normal size
Those with a curvy figure may wish to take the next size up
Tailored for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
Model measurements:
Bust: 78.7cm/ 31""
Waist: 62.2cm/ 24.5""
Hip: 86.4cm/ 34""
View size guide","Midnight-blue and white wool-twill  
Concealed button fastenings through front  
100% virgin wool",1647597340320671
https://www.net-a-porter.com/en-in/shop/product/lululemon/sport/jackets/non-stop-shell-bomber-jacket/1647597320421782,coats and jackets,Non-Stop shell bomber jacket,,LULULEMON,"$220.65/ Approx. ₹18,431",0,"$220.65/ Approx. ₹18,431",Black,"lululemon's 'Non-Stop' bomber jacket is just the motivation you need to keep clocking up miles this winter. Cut from lightweight shell with two-way stretch, it's water-repellent and insulated with PrimaLoft® to keep you going in the coldest and rainiest of running sessions. This reversible style is also fitted with a hidden phone sleeve so you can forgo a bag as you venture outdoors.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Padded, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a US 2
View size guide","Black shell 
Zip fastening through front 
100% nylon; trim; 82% nylon, 18% LYCRA® 
Machine wash",1647597320421782
https://www.net-a-porter.com/en-in/shop/product/bode/clothing/long/border-garden-bead-embellished-cotton-faille-coat/1647597326548897,coats and jackets,Border Garden bead-embellished cotton-faille coat,,BODE,"$2,225/ Approx. ₹185,853",0,"$2,225/ Approx. ₹185,853",Black,"Taking inspiration from vintage clothes, BODE imbues each design with a sense of historic charm. This cotton-faille coat is inspired by a style from the 1920s and features a beautiful hand-beaded motif re-imagined from a 1789 sampler - associated with early American craft, these archetypical devices were used to teach sewing skills. It has a longline shape and looks chic styled with jeans and a tank.","Size & Fit
Fits true to size, take your normal size
Intended for a slim fit
Mid-weight, heavily embellished, non-stretchy fabric
Model is 183cm/ 6'0"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 85cm/ 35.5""
View size guide","Black cotton-faille  
Concealed hook fastenings at front  
100% cotton  
Dry clean",1647597326548897
https://www.net-a-porter.com/en-in/shop/product/norma-kamali/clothing/smart/oversized-cotton-blend-blazer/1647597338959764,coats and jackets,Oversized cotton-blend blazer,,NORMA KAMALI,"$549/ Approx. ₹45,858",0,"$549/ Approx. ₹45,858",Dark gray,"Norma Kamali's blazer is made from smooth and stretchy cotton-blend with raw-edged seams for an undone feel. It's designed with a mélange of dark-gray threads and has an oversized, longline silhouette that hits just below the knee. The shoulder pads add structure to the relaxed shape.","Size & Fit
Fits true to size, take your normal size
Intended for an oversized fit, cut to be worn very loose
Internal shoulder pads
Mid-weight, slightly stretchy fabric
Model is 183cm/ 6'0"" and is wearing a size Small
Model measurements:
Bust: 76.2cm/ 30""
Waist: 61cm/ 24""
Hip: 88.9cm/ 35""
View size guide","Dark-gray mélange cotton-blend  
Concealed VELCRO® fastening at front  
95% cotton, 5% spandex  
Hand wash or dry clean",1647597338959764
https://www.net-a-porter.com/en-in/shop/product/agolde/clothing/vests-and-gilets/evan-organic-denim-vest/1647597337306592,coats and jackets,Evan organic denim vest,,AGOLDE,"$327/ Approx. ₹27,314",0,"$327/ Approx. ₹27,314",Indigo,"AGOLDE's 'Evan' vest is designed with subtle Western details like chest flap pockets and an angular topstitched yoke. Part of a set with the matching 'Nolan' shorts, it's cut from organic denim in a dark wash the brand calls 'Pure'.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 91cm/ 36""
View size guide","Dark-blue organic denim  
Button fastenings through front  
100% organic cotton  
Machine wash  
Designer wash: Pure",1647597337306592
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/casual-jackets/paulson-twill-jacket/1647597340049497,coats and jackets,Paulson twill jacket,,KHAITE,"$2,651/ Approx. ₹221,437",0,"$2,651/ Approx. ₹221,437",Tan,"Catherine Holstein pays close attention to shape when designing KHAITE's collections, so they always feel particularly chic and relevant. This 'Paulson' jacket is made from panels of tonal-brown twill for an oversized fit and has an exaggerated funnel neckline with cinching drawstrings.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for an oversized fit, cut to be worn very loose
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing a US 2
View size guide","Tonal-brown twill  
Slips on  
69% polyester, 31% cotton",1647597340049497
https://www.net-a-porter.com/en-in/shop/product/brunello-cucinelli/clothing/blazers/panama-pinstriped-grain-de-poudre-wool-blazer/1647597337409807,coats and jackets,Panama pinstriped grain de poudre wool blazer,,BRUNELLO CUCINELLI,"$5,295/ Approx. ₹442,290",0,"$5,295/ Approx. ₹442,290",White,"You'll look and feel so polished whenever you pull on this Brunello Cucinelli blazer. Made from grain de poudre wool patterned with pinstripes, it's cut in a double-breasted profile and framed with sharp shoulders. Style it with tailored culottes or pants.","Size & Fit
Fits small to size, take one size larger than normal
Designed for a slightly loose fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"", normally wears an IT 40 and is wearing an IT 42
Model measurements:
Bust: 82cm/ 32.5""
Waist: 66cm/ 26""
Hip: 90cm/ 35.5""
View size guide","Cream and black grain de poudre wool 
Button fastenings through double-breasted front 
100% wool; buttons: 100% horn (Buffalo); lining: 74% acetate, 26% silk 
Dry clean",1647597337409807
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/trench-coats/barbentane-belted-double-breasted-padded-shell-down-trench-coat/1647597338918055,coats and jackets,Barbentane belted double-breasted padded shell down trench coat,,MONCLER,"$2,815/ Approx. ₹235,028",0,"$2,815/ Approx. ₹235,028",Sand,"Moncler's 'Barbentane' trench coat is every bit as chic as it is functional. Cut from water-repellent shell, it has a double-breasted profile and lightly padded lining filled with insulating down. A leather logo patch adorns one sleeve.","Size & Fit
Size 0 = XS, 1 = S, 2 = M, 3 = L, 4 = XL, 5 = XXL, 6 = 3XL
Fits true to size, take your normal size
Designed for a slightly loose fit, use the tie belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing the designer's size 1
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Sand shell 
Snap fastenings through double-breasted front 
100% polyester; trim: 100% leather (Cow); filling: 90% down, 10% feathers (Goose); lining: 100% polyamide 
Dry clean",1647597338918055
https://www.net-a-porter.com/en-in/shop/product/toteme/clothing/statement/paneled-shearling-jacket/1647597316332403,coats and jackets,Paneled shearling jacket,,TOTEME,"$2,890.15/ Approx. ₹241,413",0,"$2,890.15/ Approx. ₹241,413",Brown,"TOTEME's jacket is unrivalled in its coziness, unzipping to reveal a plush interior that peeks out at the collar, cuffs and hem. It's made from panels of shearling, creating clean lines that play into the Scandinavian brand's minimalist codes. Wear it over your favorite knitwear.","Size & Fit
Fits true to size, take your normal size
Designed for an oversized fit, cut to be worn very loose
Thick, non-stretchy shearling
Model is 180cm/ 5’11” and is wearing a size XS/S
View size guide","Dark-brown shearling  
Zip fastening through front  
100% shearling (Sheep)  
Specialist clean  
Designer color: Chocolate",1647597316332403
https://www.net-a-porter.com/en-in/shop/product/toteme/clothing/casual-jackets/organic-denim-jacket/1647597325595234,coats and jackets,Organic denim jacket,TRENDING NOW,TOTEME,"$765/ Approx. ₹63,900",0,"$765/ Approx. ₹63,900",Blue,TOTEME's denim jacket is thoughtfully made from organic cotton and designed for a slightly loose fit. The layer has both a classic collar and envelope-shaped pockets to carry small must-haves.,"Size & Fit
TOTEME follows its own size guide, please refer to below:
DK 32 = UK 4/ US 0/ IT 36
DK 34 = UK 6/ US 2/ IT 38
DK 36 = UK 8/ US 4/ IT 40
DK 38 = UK 10/ US 6/ IT 42
DK 40 = UK 12/ US 8/ IT 44
DK 42 = UK 14/ US 10/ IT 46
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a DK 34
View size guide","Blue denim 
Button fastenings through front 
100% organic cotton",1647597325595234
https://www.net-a-porter.com/en-in/shop/product/alix-of-bohemia/clothing/casual-jackets/riviera-embellished-embroidered-floral-print-silk-canvas-jacket/1647597343410743,coats and jackets,Riviera embellished embroidered floral-print silk-canvas jacket,,ALIX OF BOHEMIA,"$2,351/ Approx. ₹196,378",0,"$2,351/ Approx. ₹196,378",Ivory,"The love, care and artistry put into every Alix of Bohemia design really shines through in the finished garment. This 'Riviera' jacket is made from silk-canvas that's hand-block printed and embroidered with rows of flowers, some of which are illuminated by mirrored discs. The voile lining ensures a comfortable fit.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Dropped shoulder seam
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small
View size guide","Ivory and fuchsia silk-canvas 
Slips on 
100% silk 
Dry clean 
Designer color: Phlox",1647597343410743
https://www.net-a-porter.com/en-in/shop/product/liberowe/clothing/smart/linen-peplum-jacket/1647597336341083,coats and jackets,Linen peplum jacket,,LIBEROWE,"$3,135/ Approx. ₹261,865",0,"$3,135/ Approx. ₹261,865",Sand,"There's something so special about LIBEROWE's jackets – they feel totally fresh and modern, yet so timeless you'll wear them forever. This one is cut from linen with a tailored bodice and gathered peplum hem that creates the most beautiful shape. Style it with the brand's pants or a skirt.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Ecru linen 
Button fastenings through front 
100% linen; lining: 100% viscose 
Dry clean",1647597336341083
https://www.net-a-porter.com/en-in/shop/product/loro-piana/clothing/blazers/double-breasted-silk-dupioni-blazer/1647597333105831,coats and jackets,Double-breasted silk-dupioni blazer,,LORO PIANA,"$5,746.81/ Approx. ₹480,029",0,"$5,746.81/ Approx. ₹480,029",Cream,"Loro Piana's blazer will serve as a timeless investment for your love-forever wardrobe. Tailored from silk-dupioni, it has a double-breasted front with peak lapels and fastens with tortoiseshell-effect buttons. Wear yours with the coordinating pants.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
View size guide","Cream silk-dupioni 
Button fastenings through front 
100% silk; buttons: 100% horn (Buffalo) 
Dry clean",1647597333105831
https://www.net-a-porter.com/en-in/shop/product/dries-van-noten/clothing/evening/cropped-wool-blend-jacket/1647597343609192,coats and jackets,Cropped wool-blend jacket,RUNWAY,DRIES VAN NOTEN,"$1,120/ Approx. ₹93,553",0,"$1,120/ Approx. ₹93,553",Black,"Dries Van Noten's jacket debuted on the Fall '24 runway, where it was styled with layered tops and tailoring - you can also slip it on over a dress or collared shirt. Made from a wool-blend, it has a boxy fit with a cropped hem and gently puffed shoulders - a recurring design element throughout the collection.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a boxy fit, cut to be worn loose
Cropped length
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a FR 36
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 92cm/ 36""
View size guide","Black wool-blend  
Slips on  
70% wool, 30% polyamide  
Dry clean",1647597343609192
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/casual-jackets/seboune-appliqued-checked-wool-blend-tweed-down-jacket/1647597338918052,coats and jackets,Seboune appliquéd checked wool-blend tweed down jacket,,MONCLER,"$2,977/ Approx. ₹248,668",0,"$2,977/ Approx. ₹248,668",Brown,"Moncler's checked 'Seboune' jacket is made from a cozy wool-blend tweed that adds a sophisticated element to the typically sporty design. Packed with insulating down and feathers, it has a funnel neckline and signature bell-shaped appliqué.","Size & Fit
Size 0 = XS, 1 = S, 2 = M, 3 = L, 4 = XL, 5 = XXL, 6 = 3XL
Fits true to size, take your normal size
Designed for a boxy fit, cut to be worn loose
Cropped length
Quilted, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing the designer's size 1
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 25.5""
Hip: 92cm/ 36""
View size guide","Multicolored wool-blend tweed 
Two-way zip fastening 
58% wool, 24% polyamide, 18% Lyocell; filling: 90% down, 10% feathers (Goose); lining: 100% polyester 
Dry clean",1647597338918052
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/casual-jackets/oversized-faux-shearling-trimmed-two-tone-vegan-leather-jacket/1647597337089771,coats and jackets,Oversized faux shearling-trimmed two-tone vegan leather jacket,,STELLA MCCARTNEY,"$2,743/ Approx. ₹229,122",0,"$2,743/ Approx. ₹229,122",Brown,"Stella McCartney's jacket is modeled after retro aviator styles. Cut from panels of vegan leather, it has a two-tone design outlined with fuzzy faux shearling. Zip-fastening cuffs and a buckled hem allow you to adjust the oversized shape.","Size & Fit
Fits true to size, take your normal size
Take the next size down if you wish to achieve a closer fit
Designed for an oversized fit, cut to be worn very loose
Weighted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 91cm/ 36""
View size guide","Black and chocolate vegan leather, light-brown faux shearling  
Two-way zip fastening along front  
62% polyester, 38% viscose; trim: 100% polyester  
Specialist clean",1647597337089771
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/casual-jackets/grosgrain-trimmed-quilted-shell-jacket/1647597315037472,coats and jackets,Grosgrain-trimmed quilted shell jacket,,BURBERRY,"$2,209/ Approx. ₹184,517",0,"$2,209/ Approx. ₹184,517",Dark green,"There's no doubt about Burberry's ability to create impeccable outerwear that keeps you protected and stylish throughout transitional weather. Made from quilted shell embroidered with the label's 'Equestrian Knight' emblem, this jacket has a detachable hood and snaps at the cuffs and sides to adjust the shape. Don't miss the signature checked lining.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Quilted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
View size guide","Tonal green shell and grosgrain 
Snap fastenings through front  
100% polyamide; lining: 100% polyester; lining2: 100% cotton; filling: 100% polyester 
Dry clean",1647597315037472
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/short/hammond-cropped-belted-leather-trench-coat/1647597333184385,coats and jackets,Hammond cropped belted leather trench coat,TRENDING NOW,KHAITE,"$4,121/ Approx. ₹344,226",0,"$4,121/ Approx. ₹344,226",Tan,"Khaite's 'Hammond' jacket combines elements from classic trench and motorcycle styles, resulting in something that's equally cool and has a bit of a masculine feel. Made from leather, it has a boxy silhouette and is complete with storm flaps, shoulder epaulettes and buckle-fastening tabs at the cuffs and belted waist.","Size & Fit
Fits true to size, take your normal size
Designed for a boxy fit, cut to be worn loose
Cropped length
Supple, non-stretchy leather
Model is 180cm/ 5’11” and is wearing a US 4
View size guide","Tan leather  
Asymmetric button fastening at front  
100% leather (Lamb)",1647597333184385
https://www.net-a-porter.com/en-in/shop/product/abadia/clothing/smart/cropped-satin-jacket/1647597333819145,coats and jackets,Cropped satin jacket,,ABADIA,"$848/ Approx. ₹70,833",0,"$848/ Approx. ₹70,833",Cream,"Abadia's jacket is tailored from cream satin for a timeless, elegant look. It's cut for a cropped fit with rounded shoulders and a collarless neckline, exuding chic simplicity. Style yours with the matching skirt and kitten heels.","Size & Fit
Fits true to size, take your normal size
Designed for a loose fit
Cropped length
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Cream satin 
Slips on 
100% polyester; lining: 100% polyester 
Dry clean",1647597333819145
https://www.net-a-porter.com/en-in/shop/product/versace/clothing/biker-jackets/icons-belted-leather-biker-jacket/1647597319516087,coats and jackets,Icons belted leather biker jacket,,VERSACE,"$7,444/ Approx. ₹621,795",0,"$7,444/ Approx. ₹621,795",Black,"Fueled by a true biker spirit, Versace's jacket is indelibly cool. It's crafted from weighty leather with gold-tone hardware and a buckled belt at the hem. Sling yours over one of the brand's dresses or wear with denim.","Size & Fit
Fits true to size, take your normal size
Intended for a relaxed fit
Supple, non-stretchy leather
Model is 175cm/ 5'9"" and is wearing an IT 40
View size guide","Black leather (Lamb) 
Asymmetric zip fastening through front 
100% leather; lining: 100% cupro 
Specialist clean",1647597319516087
